primaryHazard,city,countyCode,county,stateAbbreviation,zipcode,structureType,yearBuilt,estimatedPurchasePrice,insuranceType,ownerType,id
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,6688bc6e-c678-42d4-aaac-91cb3adb35cd
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,5b8c812b-5bac-4a38-9b55-a437a516614b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,aa0c67ca-8bd4-4e56-94d6-72ebed3f548c
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,aa9a2d20-3261-4b46-9ee5-ef2b1438daa5
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,925a5e4e-64f2-40c2-9250-e16a8389f978
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,1fc09f92-7aab-4541-be71-b669c37d5ffb
Flooding,San Antonio,29,Bexar,TX,76058,Residential,1982,27739,,Individual,3938860b-7405-49b9-b32e-f06f49995ccf
Flooding,San Antonio,29,Bexar,TX,78253,Residential,1949,27739,,Individual,45f92750-f0fa-4f56-b557-bf48835b5517
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,db856c8a-2802-491f-9629-4915f83a1feb
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,031df75c-cf8e-4992-b0c6-b0dd716aa1f0
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,2e9a9d4a-3cad-4b3f-a967-c4d2e00ba06f
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,b7e95704-44ec-4b4c-b451-0f9c78b8abe9
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1950,27739,,Individual,0eab5d3e-06dd-4baf-aeaa-f04563fd252b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,290dd84a-d6da-4cdf-be1c-80a1eefc13a7
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,cddf1e13-5baf-4209-bcf5-a8f96b7e86db
Flooding,San Antonio,29,Bexar,TX,78041,Residential,1946,27739,,Individual,e1bd7dd2-48c1-4018-808d-ec2264e4dae2
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1954,27739,,Individual,8cbbc09b-8b13-4e8f-a9d4-8a6cc9739d55
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,353ed0a9-1e95-4b69-9212-5ab456edb6d5
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,a5e4a830-5145-44e3-a194-b7150ed3bab7
Flooding,San Antonio,29,Bexar,TX,78232,Residential,1949,27739,,Individual,2d705aac-cc11-4cfe-8613-73579c91a29f
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,99ddc044-a0fc-4ca0-b480-c52bf33b7b45
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,3fd77964-72be-4aab-a0e9-72015fe34015
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,ff1e3a3a-4b3f-45a1-b4f9-979381fb3f39
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1960,27739,,Individual,ac196081-0baf-4067-94b2-d0215279466b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1956,27739,,Individual,2dd7204c-2a3a-4ead-bfce-7d5075161527
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1954,27739,,Individual,a5b9ba57-77c3-4275-98d3-c0db6c43217c
Flooding,San Antonio,29,Bexar,TX,78254,Residential,1954,27739,,Individual,2e0f4ae1-1d2c-4895-99e7-f03440745d5b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1954,27739,,Individual,2cf91052-0a0e-4890-9c23-04ead2edc9e7
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1962,27739,,Individual,c8a785fa-6c50-49ed-92c0-f2d185e837c3
Flooding,San Antonio,29,Bexar,TX,78212,Residential,1958,27739,,Individual,bfba545d-e8d8-491e-a724-3de1925a09e4
Flooding,San Antonio,29,Bexar,TX,78230,Residential,2017,27739,,Individual,67fe4dbb-c163-4f2f-9046-440be2420012
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1952,27739,,Individual,cae3574f-1499-4a60-afa0-097bdd865216
Flooding,San Antonio,29,Bexar,TX,78258,Residential,1949,27739,,Individual,6663e06e-d610-427b-b281-cf425cad981c
Flooding,San Antonio,29,Bexar,TX,78258,Residential,1955,27739,,Individual,f0576d57-4264-4b17-a5a9-af9a69048431
Flooding,San Antonio,29,Bexar,TX,78279,Residential,1954,27739,,Individual,9aed99ff-b3ad-40cc-a2ab-b6895787ce67
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1960,27739,,Individual,7c3297aa-4382-47a2-a38a-ada696191cb2
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1960,27739,,Individual,7541bf9f-1fee-47c0-8371-a32e88f23aca
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1960,27739,,Individual,10f1d154-8ea1-44f9-b68e-9d02a682d46b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1960,27739,,Individual,7f79ae9c-d4c8-4860-8113-9754bbea098b
Flooding,San Antonio,29,Bexar,TX,78216,Residential,1968,27739,,Individual,52f37c4b-3afd-4f68-8b06-77b4c4844144
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,4871a15e-7bdf-4c2f-8233-dc52d48a1833
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,243c58e7-17fc-40c7-b0cb-a7456b361e8d
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1945,27739,,Individual,1df574b6-b2c0-4b18-8a7f-77ad029aa914
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,ac6bb3d0-a763-48ed-8889-7fcff267ade4
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,7833f271-17c8-490b-a251-4434eb30eef5
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1935,27739,,Individual,f4ef1cbe-fa4c-45dd-afea-e2e6119ae006
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1935,27739,,Individual,6f428f52-d881-4b1f-a398-d41f228e2cf9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,0e647f76-9fc4-485b-a318-b5a6cf13e708
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1940,27739,,Individual,5b9bfb0d-f158-4c3f-9d7b-edce4c4cd7e9
Flooding,San Antonio,29,Bexar,TX,78248,Residential,1945,27739,,Individual,3dbca28d-2003-4195-afef-c209bd674a77
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1935,27739,,Individual,d6d2a48e-1782-4d48-8082-504f1f813343
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,6040203b-d6de-4ac1-bac1-d09ff6b81824
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1940,27739,,Individual,28626f66-b5f5-447f-afad-3d750659c814
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1940,27739,,Individual,c27ac4ab-4301-41e2-8d50-d6d93764e51b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,c932d895-3d33-4bf0-8463-b39456c8ef1a
Flooding,San Antonio,29,Bexar,TX,78230,Residential,1948,27739,,Individual,72246983-2f9e-4321-ae3c-bf50cedd52a7
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,c519d5d6-c9ed-4dcc-9be3-6cbb39fec0a1
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1945,27739,,Individual,91672b86-1cb0-4cfd-a66c-bfe42f18ca75
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1946,27739,,Individual,fa2f0944-c714-44c4-b805-f6d362a91abd
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1946,27739,,Individual,6c068774-256a-4581-af5f-b9c55efa0fb7
Flooding,San Antonio,29,Bexar,TX,78249,Residential,1945,27739,,Individual,c60c9a58-19c7-4b1a-85c5-3c8f98b5a850
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1945,27739,,Individual,89a41142-b9cc-4fba-8439-7e49e2d19711
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1946,27739,,Individual,55ce3a69-0820-482e-be8e-6a9ec03f7cd9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,7995f992-8dfb-44d0-8c7b-87f388c7f31e
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,557dd3d4-faff-4d68-937f-84202eb67f14
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,bd2970c0-5c99-48be-9dfd-6d619618e1e7
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,63a5e5f6-3f06-43db-88ed-cf4244668528
Flooding,San Antonio,29,Bexar,TX,78222,Residential,1946,27739,,Individual,f675ac2e-9f84-4f3d-b5f2-771e24c37299
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1946,27739,,Individual,d627bb52-6afa-4111-9510-d1dee5221f87
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1946,27739,,Individual,477a46b1-f273-4cc3-84cc-9ea7516c5a89
Flooding,San Antonio,29,Bexar,TX,78572,Residential,1951,27739,,Individual,20998476-ea5a-408e-a8bc-6160b0b579d4
Flooding,San Antonio,29,Bexar,TX,78248,Residential,1946,27739,,Individual,534a237f-b387-4bde-b192-95f17f36eb39
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1945,27739,,Individual,2f81cd71-a658-4405-bb60-a62bc45c63c6
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1945,27739,,Individual,40b6f48c-3f7f-4c3d-9ab0-1d049da93172
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1945,27739,,Individual,e03ce25d-b4cf-47f4-85aa-940b497dc1ce
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,9245d648-55b1-450c-9bb3-6991c9aeb2d3
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,de22ad91-39c6-448b-91fd-e373edc098ff
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,7c33922c-55b4-47a3-b42c-729b2bb33ffc
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,36fd167a-c388-44e0-97e3-6ba65a21cb4d
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,cecc9047-b17c-40d2-81a1-b0cd1547351e
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,fad2a410-2755-4098-8f7e-9a623b44b15a
Flooding,San Antonio,29,Bexar,TX,78059,Residential,1951,27739,,Individual,03b86437-1c2c-422b-877f-5ee258456d4e
Flooding,San Antonio,29,Bexar,TX,78240,Residential,1949,27739,,Individual,62399786-3474-40b0-b500-471e3c6a7585
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,0ef33171-023b-4d4d-a4bc-62862c189218
Flooding,San Antonio,29,Bexar,TX,78069,Residential,1949,27739,,Individual,4b0e061a-7363-4800-9fe2-c9802b0b42e9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,97ffbd56-2ba4-45f3-bb65-5f96098d7315
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,27ac9e6f-5510-425a-8450-19f0dae046c6
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,084fc0d1-b2b2-4eff-bda5-f15bb2f72d3f
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,89245bd8-399a-4e94-ae6d-50e06cff8a2f
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,c559d286-9a20-4e79-8d55-94b35ba34583
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,b8b99e8c-1a46-4429-a8d3-576bff2f9fc9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,28208abe-86ea-4e84-9af8-6f28e3f7a26b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,206a8fe0-a826-4e72-87ed-f047e02db086
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,47f5c990-e42f-4423-b6f6-d39a2d5c6436
Flooding,San Antonio,29,Bexar,TX,78249,Residential,1949,27739,,Individual,f841abe6-12d4-4dad-bdd4-a5a3f68f4173
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,e5e5584c-3615-426e-9641-b2090bf635ff
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,ac75bd22-2e4a-4473-9ccd-5149b9b3d751
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,4d7dee37-7f74-43ed-8034-b6e893e05a5f
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,d102c0b5-1bf6-4985-9379-db46ac27aedb
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,1273c67e-e6bd-4663-b35c-3708912d0a34
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1950,27739,,Individual,04dbfb5f-d3e7-48c8-bd34-4f203a4640eb
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,5cea2484-938f-4f9d-8787-acecfae64ced
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,5c47a7f9-e7a0-48b6-b0cc-7a5882506a0e
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,6140a14e-de8f-4133-80de-747dbfa0f42b
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1948,27739,,Individual,ba2c3c13-26fc-4201-8384-85159f050e77
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1949,27739,,Individual,e6d76d3e-5a30-4379-a459-5cc290ad62af
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,ac307e8b-8c7c-41cf-a036-1303a8c305be
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1951,27739,,Individual,8ae0e82b-31f5-4503-913e-5ba71174b030
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1950,27739,,Individual,2f6f22e6-fc66-48b0-98d9-9ebbc5af10e5
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1953,27739,,Individual,5690be4b-b961-4d47-8da5-2f61ee191908
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1951,27739,,Individual,80b1f32c-7de3-4ad4-8db1-3aa4d66d42a4
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1953,27739,,Individual,3bfe9256-eb77-40fa-8bcd-5556d94115d0
Flooding,San Antonio,29,Bexar,TX,78209,Residential,1951,27739,,Individual,3fb7476f-f935-4bef-a3b4-9748afd4b91a
Flooding,San Antonio,29,Bexar,TX,93550,Residential,1958,27739,,Individual,e681eeff-d283-4361-9922-ec1edae0317a
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1951,27739,,Individual,1f8bc123-c1b0-49fc-b77a-8b5faa9c3b9c
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1951,27739,,Individual,e38cc13e-037b-4204-bbcd-8861112b15af
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,3b00443a-fd75-4541-8a90-c21be2abaee5
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1952,27739,,Individual,64776bd7-c332-4e7d-983a-dd80ddc79bb4
Flooding,San Antonio,29,Bexar,TX,94954,Residential,1955,27739,,Individual,5ea7ae42-3ae7-4e2a-b2ef-4659b6af284d
Flooding,San Antonio,29,Bexar,TX,78213,Commercial,1965,27739,,Business,55985c8f-7c72-412e-82ce-89b4f1831430
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Individual,796f5f75-eb55-492b-b48c-951bab9a1413
Flooding,San Antonio,29,Bexar,TX,78258,Residential,1956,27739,,Individual,08655405-cab9-4fb7-940e-1532d23769a5
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1958,27739,,Individual,dbd1f353-1f63-4746-bf09-36b4ddc4b549
Flooding,San Antonio,29,Bexar,TX,78229,Residential,1957,27739,,Individual,2f55dbe1-19a9-4278-8dc4-f52576082218
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1950,27739,,Individual,24577aad-487e-48a5-bd2c-0b076fa1de7e
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Business,5a3d9168-e611-4d13-a80c-4bd6482fb170
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Individual,091d0e60-a01f-48d8-a735-d1bce48b3a65
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Individual,02f8b16b-37fd-436b-9013-90d2620433b9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1959,27739,,Individual,36d999a4-59fa-4707-8c6e-07eb43ec6775
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1959,27739,,Individual,0c2dc96c-0ccb-400e-9e99-e30e0a073f54
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Individual,d1012df0-2b48-4479-8373-c62bf869e9c5
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Individual,0c7720b6-1428-4ab0-a197-271925d76e25
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1956,27739,,Individual,ffa0673e-ba39-42c5-9bc7-436c85f80bc9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1955,27739,,Individual,b474ec3b-c3c3-4700-b075-0441ca29b0c3
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1958,27739,,Individual,57e138c3-ab22-4b7b-8887-e5bb223ffdf9
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1959,27739,,Individual,e5e4ca2b-d9f6-4c2c-866e-385cd1aa0f48
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1974,27739,,Individual,05a38050-16ab-4546-a0ff-d65cf7bfa2a7
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1990,27739,,Individual,880921fc-9dfa-4b99-91ae-8884b8773625
Flooding,San Antonio,29,Bexar,TX,78209,Commercial,1965,27739,,Business,1daf0bf8-91c3-4d3b-bc70-29d62f1a310a
Flooding,San Antonio,29,Bexar,TX,78229,Residential,1963,27739,,Individual,d03ccc24-ba84-4e7a-b597-766a776bbca7
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1962,27739,,Individual,5b621867-dc11-4bdf-a849-cd4745054ced
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1968,27739,,Individual,1d7fc451-daa2-4412-b559-2a9c6ffeef25
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1967,27739,,Individual,01a244a8-7eb0-4119-bb45-dd88f2485f6c
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1962,27739,,Individual,9c88823b-0006-4aca-80c1-075501042a46
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1962,27739,,Individual,2281884b-f5bb-4e9f-ba93-f84e45e57127
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1962,27739,,Individual,d7fff0de-341f-4a3e-9657-479a1b55630e
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1962,27739,,Individual,c1928356-60f7-4642-8a97-1d0d80586a62
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1966,27739,,Individual,517459d3-7f8b-45a3-a1fa-5e80d0a543e5
Flooding,San Antonio,29,Bexar,TX,95120,Residential,1946,27739,,Individual,01211647-d5f5-48d2-9bbd-67b49b21c1fc
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1966,27739,,Individual,0971533e-0ccf-4792-a668-17d1f0ec1cd3
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1965,27739,,Business,5305ae8c-2a24-4c35-a8ff-65036aa67945
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1947,27739,,Individual,f11eca2b-e39d-4f50-a596-89ce00544758
Flooding,San Antonio,29,Bexar,TX,78201,Residential,1950,27739,,Individual,66b6e686-17b8-4d6e-9306-e0b74ab0f731
Flooding,San Antonio,29,Bexar,TX,78249,Residential,1971,27739,,Business,d63220dc-0b06-4a73-8df5-619ed0a17fff
Flooding,San Antonio,29,Bexar,TX,78228,Residential,1945,27739,,Individual,ad946af3-3232-47b5-8482-c2fb32a022fb
Flooding,Greenwood,131,Sebastian,AR,72936,Residential,1976,164420,Private Insurance,Individual,0c9fb744-708d-4c3b-bf44-df19e587eac6
Flooding,Greenwood,131,Sebastian,AR,72936,Residential,1976,177470,Private Insurance,Corporation,d6d69470-29d5-43eb-b58e-52a7f5ac439c
Dam/Levee break,Mandan,59,Morton,ND,58554,Water/flood,1950,23007683,,Government,4edf84c1-9dca-48b3-8b9b-38130b219082
Flooding,Greenwood,131,Sebastian,AR,72936,Residential,1976,170900,,Individual,d69bb0d5-ee03-4828-850b-30de214b1a26
Severe storm,Richlands,133,Onslow,NC,28574,Water (potable),1980,78972,,Government,aaee2e74-645e-446a-b266-b04ad88efebf
Severe storm,Jacksonville,133,Onslow,NC,28540,Water (potable),1980,77322,,Government,7bba5216-196f-46e9-9e58-70806a056ea8
Severe storm,Jacksonville,133,Onslow,NC,28540,Water (potable),1980,76088,,Government,6e082cfb-5935-440f-8ac2-47d6b4cacd28
Severe storm,Jacksonville,133,Onslow,NC,28540,Water (potable),1988,92997,,Government,49c7cd2c-3d40-40b4-9b15-6875f3a0831a
Severe storm,Jacksonville,133,Onslow,NC,28540,Water (potable),2010,120918,,Government,8380f326-216c-4700-92ed-ba3781febf5a
Flooding,Georgetown,43,Georgetown,SC,29440,Residential,1930,402522,NFIP Insurance,Individual,bfe0e923-85ae-45fc-8e45-db6b2b40e108
Flooding,Windfield,43,DuPage,IL,60190,Residential,1972,279000,NFIP Insurance,Individual,9cd376b0-f203-4d48-945c-449ab1f0b279
Flooding,Clive,153,Polk,IA,50325,Commercial,1963,3029636,NFIP Insurance,Corporation,80ee1453-d10c-4617-ada7-67ae0331cc4b
Flooding,Kampsville,13,Calhoun,IL,62053,Non-Profit,1902,296921,NFIP Insurance,Nonprofit,daa9a14b-0452-4891-9b94-c09a20daffce
Flooding,Boardman,99,Mahoning,OH,44512,Residential,1976,415000,NFIP Insurance,Corporation,22aaf5e8-dce6-4637-bc16-65ddf0c8a2f7
Flooding,Youngstown,99,Mahoning,OH,44512,Vacant land,,39077096,,Corporation,a11ab1b7-f493-4c13-9777-07de26652be0
Flooding,Rochelle Park,3,Bergen,NJ,7662,Utility and Miscellaneous,1960,2595146,Self-Insured,Government,311c6757-4e00-4cc3-af23-229209e835ef
Flooding,Rising Sun,15,Cecil,MD,21911,Residential,1995,1542400,,Government,0b09cbe9-27a8-4130-9119-258b35909971
Flooding,Huddy,195,Pike,KY,41536,Residential,2009,200000,NFIP Insurance; Private Insurance; Self-Insured,Individual,37dab918-3fa0-43e1-9df2-cb2d3dcd49de
Infrastructure failure,Adams Township,61,Houghton,MI,49963,Water/flood,1900,282919,Self-Insured,Government,8dd6dbf8-0b03-442a-81ed-9e4cbb8985b0
Infrastructure failure,Adams Township,61,Houghton,MI,49963,Water/flood,1900,319352,Self-Insured,Government,8c32a029-bd93-4fce-a864-acd0a93e9b57
Infrastructure failure,Adams Township,61,Houghton,MI,49963,Water/flood,1900,78345,Self-Insured,Government,14303580-29c6-4fc3-81cf-96f0bccf1d91
Infrastructure failure,Adams Township,61,Houghton,MI,49963,Water/flood,1900,229444,Self-Insured,Government,3c6d12fe-86df-4dd0-a888-9beeadf2b8a1
Flooding,Highlands,25,Monmouth,NJ,7732,Water/flood,1990,1875000,Private Insurance,Government,85d216ba-590c-4b32-acf2-d785a75eab0e
Flooding,Kenner,51,Jefferson,LA,70065,Residential,1972,113986,NFIP Insurance,Individual,6c098f0e-f868-4b4b-9319-ade2500b5b0f
Flooding,New Bern,49,Craven,NC,28560,Residential,1986,264400,NFIP Insurance,Individual,e33f6889-727e-4baf-8cd4-fb5b1a0e1467
Flooding,New Bern,49,Craven,NC,28560,Residential,1983,180300,NFIP Insurance,Individual,33317de1-b61b-4105-87b3-281bb7642a52
Earthquake,Sedro-Woolley,57,Skagit,WA,,Water (potable),1998,709226,,Tribal,3b606de2-76ce-481b-8edd-db6cfe104860
Flooding,Piney Point,37,St. Mary's,MD,20674,Residential,1925,322411,NFIP Insurance; Private Insurance,Individual,fa76d2f4-1c1a-4804-8566-5cf547301ea0
Flooding,Rising Sun,15,Cecil,MD,21911,Residential,1995,51413,,Government,bde6b4bf-7e73-4cd7-b60f-d11cc4acd0cd
Flooding,Rising Sun,15,Cecil,MD,21911,Residential,1995,51413,,Government,5286666d-cab7-41f5-8b57-eb70b7e46834
